customer_id,age,gender,education,employment_type,employment_years,annual_income,loan_amount,debt_to_income_ratio,credit_score,num_previous_loans,missed_payments_last_2yr,defaulted
CUST_01343,34,female,BACHELOR,self employed,3,43443.0,40319,0.65,651,4,11,1
CUST_03230,47,Female,BACHELOR,SELF-EMPLOYED,12,14862.0,9485,0.89,346,7,9,1
CUST_08814,53,M,Bachelor,,18,64318.0,85020,0.51,306,8,10,1
CUST_09877,56,male,Bachelor,self employed,13,54471.0,19962,0.24,389,0,0,0
CUST_06652,31,Male,high school,SELF-EMPLOYED,2,69426.0,41276,0.79,586,6,1,0
CUST_01100,,female,high school,salaried,12,89827.0,65874,0.82,645,8,4,1
CUST_07327,21,F,PhD,Unemployed,28,28250.0,88295,0.71,684,9,1,0
CUST_07622,50,Female,PhD,Unemployed,19,47229.0,30765,0.47,551,3,5,0
CUST_00987,43,F,Master,Unemployed,22,,42043,0.88,430,6,1,0
CUST_02852,43,F,Bachelor,,2,52354.0,67485,0.46,506,9,12,1
CUST_00630,37,M,Master,self employed,20,62752.0,6887,0.62,680,8,2,1
CUST_01249,27,M,Master,Unemployed,28,,74401,0.55,815,1,1,0
CUST_03179,43,female,BACHELOR,salaried,9,53012.0,98460,,569,9,4,0
CUST_00482,36,Female,Master,SELF-EMPLOYED,12,46195.0,8413,0.36,587,3,9,0
CUST_03040,39,male,Bachelor,Self-Employed,22,24868.0,22747,0.8,,2,11,1
CUST_05010,65,female,High School,SELF-EMPLOYED,19,42736.0,28631,0.53,405,0,7,1
CUST_08862,28,Female,phd,self employed,0,40453.0,23556,0.68,554,6,8,0
CUST_07000,41,male,phd,,4,43370.0,62061,0.81,321,5,4,1
CUST_03273,,male,phd,SELF-EMPLOYED,22,42279.0,6628,0.5,418,9,9,1
CUST_07227,57,,PhD,Salaried,19,43453.0,44651,0.42,688,6,2,0
CUST_03683,,Male,phd,SELF-EMPLOYED,22,50365.0,19679,0.22,466,6,2,0
CUST_06674,62,F,BACHELOR,Unemployed,5,58452.0,12223,0.65,779,2,14,0
CUST_06807,25,Male,high school,Self-Employed,15,76142.0,30592,0.54,695,8,7,0
CUST_09883,32,Female,Master,salaried,6,58789.0,65501,0.18,360,6,1,1
CUST_01316,19,,masters,self employed,28,,75514,0.23,507,1,1,1
CUST_03225,37,M,Master,self employed,11,66375.0,77230,0.89,690,3,13,1
CUST_01072,32,female,Bachelor,,29,60617.0,20369,,410,2,11,1
CUST_04815,,M,phd,salaried,29,62299.0,79345,0.7,587,4,6,1
CUST_08588,65,female,BACHELOR,SELF-EMPLOYED,13,65072.0,98242,0.47,756,5,7,0
CUST_05752,30,Female,BACHELOR,Unemployed,21,56210.0,59588,,725,6,0,0
CUST_09286,34,Female,PhD,SELF-EMPLOYED,13,40984.0,74092,0.79,557,0,5,1
CUST_04616,35,Male,High School,,20,51317.0,14363,0.5,667,5,6,0
CUST_03097,48,male,Bachelor,Self-Employed,11,15685.0,75953,0.84,556,6,13,0
CUST_06869,59,male,PhD,Unemployed,18,,70137,0.73,,4,11,1
CUST_01300,57,female,high school,Unemployed,8,15416.0,63952,0.23,316,2,7,1
CUST_07285,42,,masters,SELF-EMPLOYED,19,48282.0,87662,0.17,847,2,1,0
CUST_06284,65,F,PhD,Unemployed,13,24590.0,53068,0.73,455,7,7,1
CUST_05495,48,,masters,Salaried,16,65829.0,64851,,357,1,5,0
CUST_05291,58,female,,Unemployed,,57128.0,90731,,708,3,11,0
CUST_01798,22,male,Bachelor,salaried,25,43694.0,56299,0.63,367,2,9,1
CUST_05203,23,Female,masters,,14,53513.0,40495,0.65,687,0,5,0
CUST_08227,43,M,,SELF-EMPLOYED,29,30242.0,44348,,587,8,0,0
CUST_05047,63,female,BACHELOR,SELF-EMPLOYED,23,60954.0,21590,0.18,529,3,3,1
CUST_06441,53,Female,Master,SELF-EMPLOYED,27,82074.0,73462,0.23,768,6,11,0
CUST_08105,59,male,masters,Salaried,22,20804.0,37719,0.14,759,3,3,0
CUST_02359,30,Female,phd,SELF-EMPLOYED,18,41127.0,49388,0.38,,8,2,0
CUST_09521,30,Female,BACHELOR,self employed,6,64870.0,42458,0.11,600,8,5,0
CUST_03654,39,female,High School,SELF-EMPLOYED,6,62770.0,86529,0.58,507,3,14,1
CUST_07052,68,Female,masters,Unemployed,13,42481.0,28484,0.63,336,4,13,1
CUST_01286,58,female,PhD,Self-Employed,13,46760.0,30579,0.82,839,7,10,0
CUST_09267,68,F,,Salaried,16,53772.0,58644,0.15,625,4,4,0
CUST_04445,30,Female,Master,self employed,8,71490.0,84642,0.64,380,2,7,0
CUST_02137,36,Female,high school,Salaried,19,51103.0,18583,,813,5,9,0
CUST_06787,31,,PhD,Self-Employed,25,16332.0,80793,0.82,499,8,4,1
CUST_09897,69,Female,phd,self employed,23,40196.0,27939,0.12,343,2,0,1
CUST_08643,41,male,,Salaried,25,0.0,42402,0.25,614,6,2,0
CUST_09107,63,F,masters,Self-Employed,28,23411.0,99898,0.41,674,2,4,0
CUST_06894,21,male,,salaried,5,21377.0,93208,0.41,827,5,1,0
CUST_08703,56,,phd,,16,60419.0,98165,0.53,818,3,0,0
CUST_07151,52,Male,Bachelor,self employed,1,48424.0,22722,0.67,,2,10,1
CUST_00963,39,Female,high school,Salaried,,39096.0,69702,0.41,344,6,7,0
CUST_06012,43,female,BACHELOR,Salaried,10,43278.0,50874,0.76,695,0,14,0
CUST_04882,65,,masters,SELF-EMPLOYED,2,52970.0,91492,0.73,815,0,10,0
CUST_00140,,male,High School,SELF-EMPLOYED,2,46281.0,93373,0.45,391,5,6,1
CUST_09172,21,F,PhD,Self-Employed,28,,66786,0.2,561,6,11,0
CUST_06936,39,Male,Master,Unemployed,22,52412.0,57186,0.8,797,2,8,1
CUST_06542,67,male,Master,,,26930.0,50238,0.35,759,9,7,0
CUST_05243,59,Male,masters,Salaried,21,47456.0,82275,,509,6,2,1
CUST_04431,45,F,High School,,25,48275.0,44772,0.14,332,9,8,1
CUST_00406,64,Female,Bachelor,self employed,6,,74105,0.71,409,0,1,1
CUST_08212,52,F,Master,SELF-EMPLOYED,10,74709.0,5059,0.36,706,4,4,0
CUST_08504,,female,phd,Unemployed,18,,41965,0.81,704,4,8,1
CUST_08762,20,F,high school,salaried,23,75698.0,98863,0.65,322,1,5,0
CUST_08234,21,female,Bachelor,Salaried,12,,96045,0.67,440,7,14,1
CUST_04399,25,male,Master,Self-Employed,9,52129.0,17013,0.16,762,2,0,0
CUST_05252,46,female,,Unemployed,26,28953.0,89862,0.84,774,9,2,1
CUST_00011,28,F,BACHELOR,Self-Employed,25,47519.0,43822,0.6,597,4,5,0
CUST_04760,69,,High School,salaried,24,55289.0,19684,0.64,590,1,4,1
CUST_01177,50,,Master,salaried,13,61961.0,69546,0.49,655,1,10,0
CUST_02863,46,female,phd,Unemployed,,33802.0,62635,0.54,782,4,5,0
CUST_06471,22,Male,High School,self employed,6,77395.0,74051,0.44,369,4,1,1
CUST_06228,,Male,High School,Unemployed,2,32967.0,94276,0.86,379,6,0,1
CUST_02989,38,male,masters,self employed,,88051.0,83393,,357,8,1,1
CUST_07117,50,Female,Master,salaried,5,31073.0,29583,0.36,626,4,1,0
CUST_07010,31,,Master,Salaried,1,31746.0,34249,0.48,571,9,5,0
CUST_09592,68,F,,salaried,18,32856.0,99568,0.15,701,9,2,0
CUST_01440,65,male,BACHELOR,salaried,9,42242.0,43541,0.46,606,0,0,0
CUST_09892,43,F,Master,SELF-EMPLOYED,23,,44330,0.8,506,4,10,1
CUST_02875,19,female,Master,salaried,7,96352.0,91337,0.78,335,1,9,1
CUST_09239,61,F,BACHELOR,Unemployed,8,44128.0,82925,0.46,473,5,14,1
CUST_09614,53,Female,masters,,13,36948.0,19262,0.86,376,9,9,1
CUST_07232,65,,masters,Salaried,7,43422.0,97683,0.48,332,2,7,1
CUST_03726,58,M,,Unemployed,,-179.0,10599,0.66,426,1,11,1
CUST_02772,48,,PhD,SELF-EMPLOYED,8,71671.0,26526,0.38,415,0,3,0
CUST_00454,59,M,,salaried,28,,94610,0.17,824,0,11,1
CUST_08189,49,male,masters,Unemployed,26,,20718,0.84,644,8,2,0
CUST_01367,33,M,masters,Unemployed,27,70132.0,80507,0.5,,8,0,0
CUST_03712,60,M,phd,Salaried,1,,42352,0.21,445,2,7,1
CUST_08654,41,M,high school,SELF-EMPLOYED,,32281.0,15200,0.53,622,0,1,0
CUST_01388,,F,masters,SELF-EMPLOYED,17,42753.0,60277,0.36,798,9,14,0
CUST_01000,52,F,High School,,4,63445.0,50995,0.35,487,4,6,0
CUST_07761,31,female,Bachelor,Self-Employed,0,,82599,0.58,,2,10,0
CUST_03553,25,,PhD,SELF-EMPLOYED,22,53009.0,89695,0.16,842,8,8,0
CUST_04114,63,M,Master,Unemployed,8,73344.0,71543,0.19,344,0,2,0
CUST_01667,66,,PhD,,11,61635.0,9236,0.81,831,0,7,1
CUST_03173,23,Male,,SELF-EMPLOYED,24,,5063,,555,1,3,0
CUST_09538,23,Male,,Unemployed,12,52726.0,61980,0.37,669,3,1,0
CUST_00488,26,M,Bachelor,,25,25155.0,12386,0.36,837,5,9,0
CUST_03230,47,Female,BACHELOR,SELF-EMPLOYED,12,14862.0,9485,0.89,346,7,9,1
CUST_03828,38,M,phd,Salaried,20,47763.0,62677,0.82,737,1,6,0
CUST_08786,26,male,,Self-Employed,9,50656.0,27857,0.27,692,5,9,0
CUST_05208,,male,,Self-Employed,29,41223.0,76827,0.51,508,6,9,1
CUST_07848,29,F,Bachelor,,1,14844.0,90409,0.54,769,9,6,1
CUST_05704,54,F,masters,SELF-EMPLOYED,20,66522.0,20373,0.73,634,9,0,0
CUST_09784,,Male,phd,Unemployed,5,52014.0,43955,0.55,639,7,5,0
CUST_08133,65,,PhD,Salaried,14,23781.0,38787,0.58,820,7,1,0
CUST_00703,62,Female,BACHELOR,,15,35520.0,26294,0.3,553,3,12,1
CUST_05105,28,,phd,Unemployed,7,14480.0,55217,0.57,314,1,8,1
CUST_09032,48,female,high school,Salaried,7,51847.0,9848,,686,9,1,0
CUST_03291,38,,,Salaried,17,34316.0,14857,0.75,821,8,12,1
CUST_08125,26,Female,high school,Self-Employed,1,43002.0,69744,0.9,313,0,7,1
CUST_09776,49,,phd,salaried,19,59052.0,12998,0.65,,3,0,1
CUST_09161,34,M,High School,Self-Employed,,34490.0,50417,0.68,426,1,12,1
CUST_04909,43,Male,Master,Self-Employed,,56706.0,67358,0.8,742,9,6,0
CUST_04440,42,Male,masters,Unemployed,8,51935.0,83218,,642,6,3,0
CUST_00986,62,female,PhD,,26,36930.0,68726,0.26,562,8,6,1
CUST_09377,,M,BACHELOR,,28,52511.0,35521,0.51,841,4,12,1
CUST_09202,37,Male,High School,Unemployed,,38226.0,22750,0.28,738,3,6,0
CUST_07705,46,M,BACHELOR,Unemployed,21,55410.0,6729,0.24,450,8,14,1
CUST_06257,22,,High School,,29,46341.0,42851,0.18,496,5,13,1
CUST_06089,25,female,Bachelor,Self-Employed,10,,37150,0.36,428,8,11,1
CUST_05238,36,female,Master,self employed,,100063.0,14334,0.62,801,3,2,0
CUST_01198,64,male,Master,Salaried,27,80972.0,22341,,441,4,9,1
CUST_09210,65,Male,Bachelor,Unemployed,21,20175.0,35171,,756,6,0,0
CUST_07519,65,Female,Bachelor,salaried,17,63798.0,51720,0.64,849,7,12,0
CUST_06812,56,M,phd,SELF-EMPLOYED,24,39936.0,11577,0.88,800,5,0,0
CUST_08320,30,female,masters,Salaried,21,37784.0,59294,0.75,477,6,13,1
CUST_07175,54,M,Bachelor,self employed,6,81898.0,95690,0.73,546,7,9,1
CUST_04470,69,,High School,,18,29856.0,48489,0.41,482,4,11,0
CUST_00891,51,Female,Master,self employed,29,33278.0,15185,0.48,358,6,11,1
CUST_01969,23,,Master,Self-Employed,20,34902.0,57685,0.76,718,5,14,0
CUST_05757,,F,,SELF-EMPLOYED,21,49440.0,60958,0.89,583,5,0,0
CUST_06527,49,F,high school,salaried,20,80603.0,47412,0.24,344,0,5,0
CUST_06294,58,M,Bachelor,Self-Employed,5,55240.0,37035,0.62,,3,4,0
CUST_07595,42,male,phd,Unemployed,8,41889.0,96003,0.45,742,3,11,0
CUST_03249,61,F,Bachelor,Unemployed,8,61700.0,49239,0.78,,9,11,0
CUST_06570,54,,,Unemployed,19,13745.0,87386,0.39,367,8,11,1
CUST_06638,53,,BACHELOR,,,76326.0,35897,0.49,476,5,6,1
CUST_07351,27,M,Bachelor,Salaried,5,48550.0,91190,0.46,760,0,13,0
CUST_09313,33,M,high school,Unemployed,8,45493.0,38146,0.53,618,5,12,0
CUST_07473,25,M,,self employed,13,,67565,0.68,598,8,2,0
CUST_09345,49,F,High School,,1,45322.0,21418,0.48,516,2,5,0
CUST_09679,30,F,Master,Self-Employed,2,17721.0,78034,0.47,812,9,6,0
CUST_01239,68,,masters,Self-Employed,28,52955.0,67987,,716,1,9,1
CUST_02289,67,male,Master,,14,45065.0,57285,0.64,380,1,2,0
CUST_02740,20,Male,masters,,20,33937.0,80285,0.33,392,8,9,0
CUST_08467,21,male,high school,Salaried,25,38493.0,87959,0.43,849,7,5,0
CUST_04585,62,M,phd,self employed,23,,31004,0.16,544,4,6,1
CUST_01229,25,male,,Unemployed,23,24694.0,6690,0.89,425,7,9,1
CUST_06980,56,Female,Master,SELF-EMPLOYED,13,62464.0,17914,0.54,337,2,1,0
CUST_05178,34,F,BACHELOR,SELF-EMPLOYED,9,52796.0,18978,0.71,752,2,5,0
CUST_04293,54,male,phd,Unemployed,4,42449.0,94306,0.72,552,9,10,0
CUST_01058,20,Female,Master,Salaried,17,23582.0,66609,0.75,834,6,7,0
CUST_06262,62,F,Bachelor,SELF-EMPLOYED,1,,6459,,701,8,3,0
CUST_00281,42,,masters,salaried,,50320.0,91180,0.74,488,5,1,1
CUST_00968,34,,phd,SELF-EMPLOYED,9,54862.0,13885,0.87,622,4,14,0
CUST_03953,49,,,Salaried,24,49617.0,99035,0.38,463,0,4,0
CUST_01939,46,male,high school,,12,86677.0,14642,0.4,,1,11,1
CUST_08593,66,F,Bachelor,self employed,20,58030.0,29209,0.18,321,9,13,1
CUST_01274,,M,high school,Salaried,7,46829.0,22428,,646,4,1,0
CUST_00619,54,,,Unemployed,5,60664.0,80973,0.69,688,2,8,0
CUST_08636,35,female,Bachelor,Salaried,,103806.0,24643,0.4,712,5,0,0
CUST_01742,25,Male,High School,self employed,8,36909.0,33821,0.7,,1,9,1
CUST_01390,27,,PhD,,,48160.0,29463,0.81,424,8,6,1
CUST_02203,55,female,BACHELOR,Salaried,15,7908.0,38546,0.3,,6,12,1
CUST_03568,65,female,masters,Self-Employed,25,14889.0,38783,,713,0,6,1
CUST_06116,56,female,BACHELOR,Unemployed,2,65822.0,59043,0.67,637,5,8,1
CUST_07578,52,Female,,Salaried,17,19259.0,68624,0.66,676,9,3,1
CUST_06052,39,male,,,5,54956.0,31796,0.28,638,3,6,0
CUST_03178,26,female,Master,salaried,9,52105.0,36280,0.6,,4,4,0
CUST_03192,34,Female,,Unemployed,17,9999999.0,29974,0.75,521,9,12,1
CUST_06099,65,M,BACHELOR,Unemployed,3,55993.0,78156,,563,5,6,0
CUST_07029,,M,Master,SELF-EMPLOYED,23,23705.0,57652,0.37,507,5,9,1
CUST_00575,,male,phd,SELF-EMPLOYED,0,44449.0,65403,,327,5,9,0
CUST_06656,23,male,BACHELOR,Salaried,22,62518.0,20238,0.12,590,4,12,1
CUST_07115,37,F,masters,salaried,16,66760.0,64722,0.63,574,3,1,0
CUST_08939,24,,PhD,Self-Employed,10,83502.0,52084,0.25,527,3,13,0
CUST_06276,32,F,Bachelor,Salaried,27,63111.0,9825,,604,9,8,1
CUST_09124,19,M,masters,SELF-EMPLOYED,23,48300.0,69194,0.36,523,0,6,1
CUST_05897,26,F,high school,SELF-EMPLOYED,24,51497.0,32723,0.14,848,2,1,0
CUST_05724,63,male,phd,self employed,13,59243.0,60001,0.43,722,4,13,0
CUST_00269,49,M,Master,Self-Employed,0,32955.0,57483,0.34,728,7,5,0
CUST_00629,66,female,Bachelor,Unemployed,8,,11704,0.43,711,5,8,0
CUST_03081,,Male,BACHELOR,Self-Employed,6,64705.0,64121,0.6,625,9,4,0
CUST_03466,28,M,Master,Unemployed,10,61677.0,64048,0.38,789,6,8,1
CUST_06430,46,Female,masters,Salaried,17,33021.0,27025,0.77,360,7,3,1
CUST_09452,33,F,phd,self employed,0,,16213,0.61,609,9,3,0
CUST_07062,26,F,masters,,16,90355.0,34101,0.21,747,2,11,1
CUST_09872,60,male,high school,self employed,19,70336.0,38550,0.79,848,9,1,0
CUST_05543,63,female,high school,self employed,25,60138.0,91356,0.87,592,5,6,1
CUST_04356,46,Female,PhD,Unemployed,22,33232.0,77884,,780,1,12,0
CUST_02113,58,Female,masters,,26,44042.0,92533,0.27,542,0,10,0
CUST_08219,47,Female,Bachelor,self employed,29,20907.0,15721,0.35,732,7,12,0
CUST_03216,52,male,High School,Unemployed,22,58710.0,92782,0.9,849,2,11,0
CUST_03814,33,Male,Bachelor,,26,96912.0,73948,,793,4,2,0
CUST_08321,40,M,Bachelor,,8,52133.0,7948,0.76,590,9,13,1
CUST_08723,48,Male,masters,Self-Employed,7,65913.0,16322,0.88,312,8,4,1
CUST_02278,66,M,high school,self employed,20,55444.0,86814,0.22,707,0,4,0
CUST_04599,37,Female,phd,,26,41295.0,9206,0.15,554,7,7,0
CUST_00013,53,,Master,SELF-EMPLOYED,7,49803.0,71345,0.45,677,9,12,0
CUST_09366,52,Male,High School,Salaried,18,59746.0,17521,,845,3,4,0
CUST_01525,62,Male,phd,self employed,,56129.0,72258,0.54,,3,12,0
CUST_02365,55,Male,high school,Salaried,8,50300.0,66088,0.72,836,1,6,1
CUST_04648,62,F,Master,,5,66185.0,90352,0.23,429,4,6,0
CUST_00374,61,Male,high school,Salaried,18,41750.0,42455,0.11,579,2,2,0
CUST_08654,41,M,high school,SELF-EMPLOYED,,32281.0,15200,0.53,622,0,1,0
CUST_06477,21,female,high school,Unemployed,29,55845.0,87475,0.19,727,3,11,0
CUST_00525,43,F,Bachelor,Unemployed,0,,20058,0.17,708,4,11,0
CUST_06895,34,F,BACHELOR,,24,,83167,0.8,554,0,5,1
CUST_03591,26,F,masters,,,38109.0,70609,0.52,429,3,4,0
CUST_07904,34,Female,phd,Self-Employed,29,53961.0,46582,0.6,605,0,2,0
CUST_02958,67,Female,Bachelor,Salaried,26,48742.0,84504,0.29,444,4,6,0
CUST_00529,53,male,PhD,SELF-EMPLOYED,17,39528.0,43334,0.73,718,3,0,1
CUST_03714,50,Female,High School,SELF-EMPLOYED,25,41274.0,27614,0.19,803,6,10,0
CUST_04732,44,M,,Unemployed,8,40992.0,36210,0.49,711,8,10,0
CUST_01394,51,female,BACHELOR,salaried,13,68204.0,16325,0.23,785,9,7,1
CUST_05631,69,Female,masters,Self-Employed,7,21758.0,83876,0.35,516,2,4,1
CUST_06563,59,F,masters,Salaried,20,61861.0,83872,0.78,629,5,0,0
CUST_04703,23,,phd,Unemployed,25,,97732,0.24,393,8,6,1
CUST_01712,47,male,high school,Salaried,,13194.0,55262,0.22,492,7,8,1
CUST_09901,55,male,High School,,15,60136.0,79332,0.25,816,9,10,0
CUST_00955,66,Male,high school,,28,78888.0,41098,0.45,619,8,11,0
CUST_06675,44,,BACHELOR,,5,9723.0,18421,0.62,439,8,1,1
CUST_03453,51,F,phd,SELF-EMPLOYED,,57763.0,68214,,564,9,13,0
CUST_02071,43,F,Master,self employed,7,36630.0,15564,0.17,472,5,7,1
CUST_09885,60,male,phd,,28,89704.0,86523,0.4,535,8,8,1
CUST_00158,,female,BACHELOR,self employed,26,59981.0,65763,0.81,768,5,14,0
CUST_07005,59,male,BACHELOR,Self-Employed,,43002.0,29996,0.62,645,0,11,0
CUST_00352,47,female,PhD,Unemployed,20,56156.0,84449,0.81,599,1,13,0
CUST_06078,52,M,,salaried,24,-9466.0,18754,0.35,798,1,14,1
CUST_06236,41,,,,0,71859.0,30811,0.37,644,1,6,1
CUST_02920,53,M,Master,SELF-EMPLOYED,27,34080.0,94452,0.77,374,3,14,1
CUST_08503,49,female,phd,Self-Employed,28,54083.0,90376,0.53,821,0,5,0
CUST_04644,29,Male,,Salaried,24,26221.0,6280,0.72,698,4,6,0
CUST_00661,62,Female,Bachelor,,26,46047.0,82702,0.42,688,6,11,0
CUST_07057,40,Female,PhD,Self-Employed,18,83177.0,8830,0.65,635,0,12,1
CUST_03665,45,male,Bachelor,,25,,71451,0.72,818,8,7,0
CUST_07979,37,Male,Bachelor,Salaried,18,-99999.0,9655,0.3,830,4,4,0
CUST_00306,33,female,,Self-Employed,23,31640.0,44974,,684,0,11,0
CUST_04790,23,F,Bachelor,,29,29454.0,41536,0.58,566,4,3,0
CUST_02356,65,Male,BACHELOR,self employed,23,31337.0,61052,0.15,478,2,9,0
CUST_01927,50,male,BACHELOR,self employed,18,23903.0,51729,0.37,303,4,0,1
CUST_09472,40,F,Master,Salaried,12,37693.0,87169,0.75,625,8,2,1
CUST_03427,63,male,High School,Unemployed,27,44698.0,21017,0.71,521,1,6,1
CUST_03638,18,F,phd,self employed,17,45327.0,75063,0.15,623,0,3,0
CUST_01266,64,female,phd,SELF-EMPLOYED,,20447.0,8062,0.44,790,4,2,0
CUST_01560,60,M,Bachelor,,7,22333.0,41833,0.44,508,6,13,1
CUST_07179,52,Male,BACHELOR,SELF-EMPLOYED,16,23462.0,15541,0.44,590,1,14,1
CUST_04109,19,Male,BACHELOR,salaried,,67836.0,30698,0.5,368,8,1,1
CUST_07867,43,Female,High School,SELF-EMPLOYED,13,,34431,0.4,319,7,13,1
CUST_04904,41,F,BACHELOR,Self-Employed,26,53859.0,30443,0.12,760,8,0,0
CUST_07294,68,male,masters,Self-Employed,23,10253.0,27622,0.59,,2,14,1
CUST_00514,45,female,PhD,salaried,20,54792.0,93436,0.72,543,1,10,1
CUST_00894,50,female,high school,Salaried,,59041.0,63859,0.11,564,0,10,0
CUST_08601,,female,Master,salaried,10,57048.0,66544,0.8,574,3,1,0
CUST_00021,47,F,PhD,salaried,6,42534.0,15273,0.74,636,5,6,0
CUST_00899,68,M,high school,SELF-EMPLOYED,26,36310.0,39139,,775,9,1,0
CUST_00207,59,F,Bachelor,Self-Employed,27,35728.0,61342,0.55,682,4,0,0
CUST_00458,54,,phd,Self-Employed,16,28923.0,37970,0.32,517,3,11,0
CUST_02430,60,female,High School,,28,54478.0,22522,0.49,304,9,10,1
CUST_08442,60,Male,Bachelor,,17,,35442,0.17,770,1,9,0
CUST_03389,53,Female,high school,Unemployed,0,71156.0,71637,0.84,639,5,4,0
CUST_03911,44,M,PhD,Unemployed,12,44483.0,55985,0.47,687,1,1,0
CUST_05383,48,M,,self employed,27,58014.0,78747,0.49,394,1,1,1
CUST_00552,45,male,BACHELOR,,5,63758.0,89833,0.38,519,1,13,0
CUST_03144,62,M,masters,Salaried,9,27161.0,50149,,487,3,6,1
CUST_06917,45,F,masters,salaried,3,20178.0,8069,0.68,423,1,7,1
CUST_02056,50,F,PhD,Unemployed,9,41407.0,92229,0.18,400,6,9,1
CUST_01925,46,male,masters,Salaried,,63903.0,8498,0.87,648,6,9,0
CUST_00634,30,male,phd,SELF-EMPLOYED,21,60091.0,93366,0.38,303,3,10,1
CUST_06082,20,female,phd,Unemployed,20,55786.0,96067,0.46,380,6,4,0
CUST_08508,22,male,BACHELOR,,24,57455.0,88310,0.18,,8,3,0
CUST_09411,57,female,PhD,Self-Employed,4,44424.0,56574,,571,5,8,1
CUST_09823,20,F,high school,Unemployed,15,83038.0,37316,,589,6,7,0
CUST_08619,57,Male,PhD,,15,54730.0,93069,0.54,648,5,2,0
CUST_00105,41,Female,High School,salaried,15,51387.0,5818,0.74,830,0,10,0
CUST_03041,60,Female,phd,salaried,,,20009,0.8,577,5,9,1
CUST_01709,20,male,phd,Salaried,23,26444.0,24416,0.44,751,9,5,0
CUST_00089,33,male,Bachelor,,21,48379.0,36001,0.82,503,7,1,1
CUST_07014,45,female,High School,Self-Employed,7,43375.0,38095,0.83,,6,8,1
CUST_03174,64,M,PhD,Self-Employed,24,51580.0,82688,0.71,736,3,5,0
CUST_00917,65,Female,PhD,Salaried,19,37012.0,18952,0.34,598,0,13,1
CUST_07833,,male,Master,,4,51825.0,26471,0.59,736,5,12,0
CUST_06732,23,female,High School,self employed,26,42657.0,77853,0.49,542,9,12,1
CUST_01949,28,Female,Bachelor,Self-Employed,3,,86666,0.55,540,0,8,1
CUST_06368,33,,High School,Unemployed,5,75667.0,37177,0.72,630,2,11,1
CUST_00001,69,female,PhD,salaried,29,,84921,0.11,320,6,5,0
CUST_08032,29,,,salaried,8,,74969,0.43,822,0,14,1
CUST_06047,38,,High School,self employed,29,45821.0,87056,0.25,550,8,8,0
CUST_02720,44,male,phd,Salaried,5,59707.0,83498,0.27,500,6,5,0
CUST_09960,48,female,BACHELOR,Unemployed,20,77668.0,92140,0.14,604,0,14,0
CUST_03117,63,male,PhD,Unemployed,16,91555.0,26604,0.65,680,1,7,1
CUST_09609,38,female,High School,Unemployed,29,47791.0,8485,0.48,484,1,4,1
CUST_03762,,female,,,15,55043.0,61949,0.79,340,6,3,0
CUST_00213,,,Bachelor,salaried,12,43081.0,43052,0.64,549,7,4,1
CUST_00778,54,F,Bachelor,self employed,3,48904.0,72696,0.79,730,6,3,0
CUST_03496,65,,BACHELOR,self employed,11,66193.0,29946,0.32,723,2,0,0
CUST_08954,46,female,masters,self employed,2,68035.0,53114,0.78,566,0,12,0
CUST_02043,39,female,masters,Self-Employed,5,23568.0,82400,0.15,596,2,4,0
CUST_05420,66,F,high school,Salaried,7,87752.0,65031,0.75,,4,11,1
CUST_06154,23,male,,SELF-EMPLOYED,28,47723.0,42429,0.84,394,1,2,1
CUST_08357,,Male,PhD,SELF-EMPLOYED,27,55118.0,98137,0.13,828,0,8,0
CUST_08842,29,female,high school,,7,35927.0,69347,0.26,668,5,1,0
CUST_08465,29,female,Master,salaried,5,38371.0,54105,0.36,739,6,10,0
CUST_04167,34,M,masters,salaried,14,67935.0,89369,0.71,706,2,2,0
CUST_03788,32,female,masters,,12,72418.0,14821,0.41,605,4,11,0
CUST_08586,51,male,High School,SELF-EMPLOYED,8,62794.0,69314,0.88,,3,1,0
CUST_00583,34,F,BACHELOR,salaried,9,,45023,0.14,342,3,4,1
CUST_05589,46,female,,self employed,17,51854.0,72929,0.35,749,8,14,0
CUST_07462,45,Male,PhD,salaried,13,31590.0,52423,0.52,301,3,10,0
CUST_00116,50,M,High School,self employed,3,66160.0,57169,0.55,439,4,3,0
CUST_06644,49,F,,SELF-EMPLOYED,25,55800.0,83466,0.24,527,4,14,0
CUST_09173,60,,Bachelor,Self-Employed,7,68874.0,19248,0.17,560,4,1,0
CUST_06155,52,Male,BACHELOR,salaried,12,58659.0,68105,0.65,537,7,6,0
CUST_09099,46,Male,BACHELOR,,0,38607.0,78167,0.2,362,2,7,1
CUST_01763,37,female,high school,self employed,16,85969.0,8667,0.31,754,2,7,1
CUST_01875,66,male,High School,,20,59840.0,10877,0.27,741,2,8,0
CUST_03224,48,Male,Master,self employed,9,49233.0,69367,0.86,463,2,3,0
CUST_00526,65,Female,BACHELOR,self employed,15,45894.0,84837,0.83,550,8,13,0
CUST_07725,61,Female,phd,Self-Employed,5,65904.0,78210,0.21,,8,3,0
CUST_02946,26,,PhD,SELF-EMPLOYED,16,53822.0,17343,0.41,518,6,6,1
CUST_04473,50,female,phd,SELF-EMPLOYED,20,59650.0,38602,0.42,455,0,8,0
CUST_05655,47,male,High School,Salaried,8,26561.0,22270,0.35,676,7,6,0
CUST_06059,69,F,BACHELOR,Self-Employed,7,29044.0,78861,,840,0,9,1
